song_name,class,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var
Petals - Bibio.mp3,relax,151.9990808824,194955,1282.5986842105,0.2555419853,0.2998825605,0.0899295501,0.3832079824,0.2865624004,0.0821180093,0.2273684426,0.1778677167,0.0316369246,3.5538711733,22.850742033,522.1564114601,-8.7048239224,69.1977057462,4788.3224805412,0.0124703422,2.5259200164,6.3802719294,0.1192152798,0.0316787809,0.0010035452,1052.7904204307,724.3179451915,524636.485726383,1286.002941741,651.09640028,423926.52245754,24.6557411859,6.8531109622,46.9651298607,1952.9006910767,1569.8476959971,2464421.78862751,1.0289188491,1.1369387604,1.2926297449,0.0029451822,0.0999494709,0.0099898967,0.0475773767,0.028891861,0.0008347396,-1.92465358850313E-06,0.1144101471,0.013089681,-1.04501268651802E-05,0.0238854624,0.0005705153,2.0712199546,1.1392837088,1.2979673692
Portland - Andrea von Kampen.mp3,relax,112.3471467391,130013,1274.637254902,0.2749340327,0.3214023962,0.1032995003,0.3641959264,0.3058947566,0.0935716021,0.2235876094,0.1825976842,0.0333419143,2.7792234711,41.5250994154,1724.3338814569,-9.8153853461,79.9587746671,6393.4056462561,0.0059289005,3.0476274931,9.2880333365,0.0758363456,0.0811640471,0.0065876027,1636.0897175013,992.094973513,984252.436469755,2267.4774011671,600.5014505313,360601.992090245,22.1555532026,6.7958615008,46.1837335387,3335.6339965442,2505.1549281737,6275801.21415269,0.5316935502,1.0028791414,1.0057665722,0.0002960757,0.1138106694,0.0129528685,0.0548587008,0.0655289747,0.0042940465,-0.0005397028,0.1028508544,0.010578298,-0.0003405404,0.0268296599,0.0007198307,3.7604716553,1.9099803022,3.6480247548
Power Over Me - Acoustic - Dermot Kennedy.mp3,relax,117.4538352273,149185,1286.0775862069,0.382355987,0.3017805031,0.0910714721,0.5042102646,0.2713321792,0.0736211515,0.2575962245,0.1302978068,0.0169775185,22.2390290792,130.5075841682,17032.2295254177,5.7165734254,36.208678233,1311.0683793835,0.0087446032,2.4649182201,6.0758218319,0.2958052456,0.1039872169,0.0108133405,1789.6416914384,691.214769568,477777.857668897,2209.4443277892,520.3988724853,270814.986483984,20.2006141712,6.5044469979,42.3078307484,3750.5981539794,1704.5200246086,2905388.51429158,3.58294364,4.1501854335,17.2240391321,0.0028623311,0.0669413975,0.0044811507,0.0658797982,0.0338995299,0.0011491781,-5.41507433808874E-05,0.2302020341,0.0529929735,-0.0005471516,0.1269670874,0.0161206424,3.3564444444,2.0426761186,4.1725257255
Punta Cometa - Dancing For The Answers Alt Version - Nick Mulvey.mp3,relax,123.046875,155135,1271.5983606557,0.2906276883,0.3065461224,0.0939705251,0.3760658428,0.2969347143,0.0881702245,0.2251353619,0.1806859213,0.0326474022,7.7235874583,55.2285287746,3050.1903906112,-1.2103654386,51.4773572346,2649.9183078598,0.0119464565,2.6145955371,6.8361098224,0.1686487943,0.0668348148,0.0044668922,1430.9949059318,634.9760417519,403194.573598927,2039.2815238093,544.0863483617,296029.954473525,23.0655175377,6.1766199187,38.1506336207,3127.9685856019,1647.5605539531,2714455.77894237,1.5128196522,1.8206599989,3.3148028315,-0.0013388931,0.1009732613,0.0101955995,0.0421023531,0.0248454777,0.0006172978,8.38523362745036E-07,0.1566678882,0.0245448258,-1.57175018102862E-05,0.0594798587,0.0035378535,2.2337596372,1.2374863465,1.5313724579
Quiet - Stripped - MILCK.mp3,relax,135.9991776316,173669,1276.9779411765,0.2486597737,0.2954133991,0.0872690764,0.3873187484,0.2875490644,0.0826844644,0.2278062196,0.1773066825,0.0314376596,0.6620930597,4.5751752965,20.9322289937,-16.2598026733,81.0036192952,6561.5863389274,0.0064378148,2.8699195277,8.2364380954,0.0491833948,0.0224865898,0.0005056467,1443.2315655852,860.8674275635,741092.727839829,1850.0741918563,726.8589612847,528323.949599893,26.0017826423,7.3478239943,53.9905174514,2790.0581289002,1870.7186014018,3499588.08563073,0.4398814995,0.5650752886,0.3193100818,0.0217357428,0.1111486905,0.0123540314,0.0552517445,0.0421478612,0.0017764422,-4.22097514274356E-07,0.0494653843,0.0024468242,1.34033973608894E-06,0.0142028965,0.0002017223,6.1428390023,3.7946867663,14.3996476543
Real Peach - Henry Jamison.mp3,relax,151.9990808824,183385,1348.4191176471,0.2987792051,0.2994045698,0.0896430964,0.481385007,0.2721143396,0.0740462138,0.2576400977,0.130211034,0.0169549134,7.2668832823,55.1247145066,3038.7341494359,-6.2358450763,53.5492562941,2867.5228496551,0.0052385446,3.0023186158,9.0139170707,0.1523245424,0.0939648896,0.0088294009,1907.2126205608,1015.2944113656,1030822.74175021,2249.5878604773,571.2308415834,326304.674376027,22.4927376018,7.1258597986,50.7778778699,3942.2344951807,2101.3056376631,4415485.38287483,1.565080188,2.2103346593,4.8855793063,-0.0126341875,0.0738249708,0.0054501263,0.0755978044,0.0736078937,0.005418122,1.77216656993551E-06,0.1313768476,0.0172598772,-2.46413419517921E-05,0.0987289473,0.0097474055,7.7891337868,1.5519977808,2.4086971117
Recording 15 - Shannon Lay.mp3,relax,123.046875,157580,1270.8064516129,0.2445177744,0.301551032,0.0909330249,0.3852615356,0.2903643441,0.0843114523,0.2352189276,0.1673481085,0.0280053894,0.3892711293,3.9139734854,15.3191884446,-13.4309890067,92.48965769,8554.3367796119,0.0093791599,2.3826335401,5.6769425865,0.0352944136,0.019966932,0.0003986784,932.2515588571,571.4976985789,326609.619480958,1479.6994526326,478.8451716607,229292.698422774,25.5466799452,6.8657276013,47.1382154958,1746.6644381591,1312.7006396475,1723182.96933088,0.243109307,0.3203734113,0.1026391227,0.0163419498,0.1113562051,0.0124002044,0.0316965204,0.031846608,0.0010142064,1.16047647225059E-06,0.0374204665,0.0014002912,9.22457047636271E-07,0.0082821334,6.85937266098335E-05,2.1466848073,1.256894129,1.5797828515
Revelator - Gillian Welch.mp3,relax,143.5546875,179620,1283,0.2861518391,0.2977725158,0.0886684712,0.4299031225,0.2773260488,0.0769097374,0.2395913577,0.1610258199,0.0259293147,0.3461819135,2.4572471967,6.0380637857,-12.5429240912,86.2929806405,7446.4785078231,0.0071384105,2.9952034007,8.9712434114,0.0345674492,0.0170306098,0.0002900416,1099.4947845495,508.6873016832,258762.770893697,1425.7830436797,443.0937649999,196332.084581795,25.5836762323,9.6799413241,93.701264038,2160.211937494,1260.7761565973,1589556.51704419,0.3340676368,0.4290739755,0.1841044764,0.005331793,0.0875201499,0.0076597766,0.0505320074,0.045170109,0.0020403387,-0.000006028,0.0344987996,0.0011901673,-2.89620784315048E-05,0.0099761263,9.95231021079235E-05,5.7922176871,2.4076246287,5.7966563525
reverie - isaac gracie.mp3,relax,51.6796875,66143,1349.8571428572,0.2527078202,0.2976821344,0.0886146531,0.3927513801,0.2804891331,0.0786741538,0.2240826588,0.1819898222,0.0331202954,6.0017541741,51.7196005242,2674.917078385,-2.451259497,74.0391932482,5481.8021368457,0.0023213534,2.0184774504,4.0742512178,0.1428219825,0.0709983408,0.0050407639,688.8021829523,492.1928243277,242253.776319635,1160.0954471705,593.2662609197,351964.856345653,24.3535666563,7.7061568178,59.3848529009,1194.001113372,1186.8058230399,1408508.06160129,1.0659409416,1.4141405168,1.9997934012,0.0138541411,0.1132361406,0.0128224235,0.0253600129,0.0171772019,0.0002950563,-0.001574879,0.1461851746,0.0213701054,-0.0025808113,0.0332847759,0.0011078764,9.8069478458,4.9544020348,24.5460995222
River - Leon Bridges.mp3,relax,86.1328125,108272,1230.3636363636,0.3063049838,0.2947925588,0.0869026527,0.444375178,0.268051048,0.0718513643,0.2420369551,0.1573259219,0.0247514457,1.5604100897,21.6042642711,466.7442346963,-10.6786497,68.209743971,4652.5691725922,0.0067061138,2.7275321401,7.4394315751,0.0581216849,0.066815652,0.0044643315,2033.2229250454,984.3565327173,968957.783503209,2385.6187706432,396.9140744277,157540.782478828,22.0371503408,6.64599992,44.1693149362,4296.2615210944,1764.4035441141,3113119.86648229,0.5768527265,1.0863687526,1.1801970667,0.0060504532,0.0883318313,0.0078025124,0.0861865537,0.0912056203,0.0083184652,3.58558645530138E-06,0.0719481334,0.0051765344,2.09302561415825E-05,0.037010964,0.0013698114,5.4752653061,2.7853746281,7.7583118191
Take This Hand - Rosemary & Garlic.mp3,relax,135.9991776316,170439,1253.2279411765,0.2491044114,0.2989871442,0.0893933124,0.3968004994,0.2879034577,0.082888401,0.2324859095,0.1711246189,0.0292836352,4.9740666171,40.2920162712,1623.4465752014,-9.5211223822,62.1899839192,3867.5940998652,0.006813282,2.1861404579,4.7792101016,0.1330480278,0.0590871274,0.0034912887,1098.3811433488,631.2670782302,398498.124057289,1632.6604598829,495.2022992081,245225.317141003,25.5016509572,6.8361089385,46.7323854188,1960.8881427777,1412.3985447605,1994869.64924158,1.1013949672,1.3287487266,1.7655731784,0.0024786985,0.0993189854,0.0098642609,0.0428430894,0.036187639,0.0013095452,-2.06835511562531E-06,0.1349248886,0.0182047244,-2.22796043090057E-05,0.0271320697,0.0007361492,2.1757097506,1.131960286,1.2813340891
The Cave - Mumford & Sons.mp3,relax,143.5546875,175138,1259.9856115108,0.3130655441,0.295773538,0.0874819858,0.4347147174,0.277695668,0.077114884,0.2427595947,0.1562085545,0.0244011125,0.1890603332,1.1218930998,1.2586441273,-12.4212740997,81.1699371088,6588.5586902403,0.0122457661,3.1616080326,9.9957653521,0.0261650905,0.0138579505,0.0001920428,1606.6877547646,924.4018299279,854518.743174109,1761.8502872031,581.8987990187,338606.212299414,23.7566387418,6.6197627403,43.8212587378,3046.5357446818,1747.6763171305,3054372.5094589,0.3021687515,0.4102143518,0.1682758144,0.0189264209,0.0972703473,0.0094615205,0.0810747176,0.0735915585,0.0054157175,-4.84663985389489E-07,0.0229784474,0.000528009,2.78817037724366E-06,0.0127703659,0.0001630823,2.4357732426,1.2302391279,1.5134883119
The Departure (from Gattaca) - Michael Nyman.mp3,relax,135.9991776316,171310,1288.045112782,0.2865517178,0.2906147968,0.0844569601,0.4437546752,0.2680095177,0.0718291016,0.2347714279,0.1679753255,0.02821571,0.8900695858,5.7689092731,33.2803142013,-5.4266596172,65.9466552585,4348.9613397769,0.0104782983,0.9178629837,0.8424724569,0.058883395,0.0194158629,0.0003769757,1216.5767724628,194.5222930252,37838.9224837963,1510.8774032844,164.3167644733,26999.9990869663,24.8520921647,8.3367065622,69.5006763044,2529.6847033427,456.5401322621,208428.892365941,0.644532283,0.6864045962,0.4711512697,-0.0140391118,0.0991348949,0.0098277274,0.0594814997,0.0205421762,0.000421981,-7.04640251569799E-06,0.0590449758,0.003486309,-2.36703072005184E-05,0.0072338819,0.000052329,1.8668843537,0.7520326404,0.5655530923
The Great Unknown - Mighty Oaks.mp3,relax,172.265625,217836,1288.9704142012,0.3212860039,0.2990463388,0.0894287127,0.4523280845,0.2775967311,0.0770599451,0.2474665788,0.1486392469,0.0220936257,5.5125895956,39.6673946319,1573.5021968846,-0.4903909338,55.0108083348,3026.1890336514,0.0127181412,3.0402578217,9.2431676222,0.1367534995,0.073239848,0.0053640748,1615.4909964166,930.0244130236,864945.408819956,1971.6192445597,733.0156555066,537311.951217731,21.5566542576,5.8961358375,34.7644178138,3322.5049092674,2195.0627711073,4818300.56910124,1.4250964644,1.8780468259,3.5270598803,0.014102551,0.0789812639,0.0062380401,0.0644484009,0.0481443915,0.0023178824,-1.50984424180933E-05,0.1178545654,0.0138896983,5.05484713357873E-05,0.0664919764,0.0044211824,8.4195555556,4.6340502769,21.474421969
The Meetings of the Waters - Fionn Regan.mp3,relax,103.359375,132888,1342.303030303,0.472734613,0.2892137171,0.0836445742,0.5126336853,0.2695779717,0.0726722828,0.2587705218,0.1279497964,0.0163711504,6.0565196711,54.4324463854,2962.8912195,1.6956936374,74.8971522985,5609.583422424,0.0123225099,2.1314304599,4.5429958054,0.1380637437,0.0806672275,0.0065072021,692.7341257147,464.3205006919,215593.527362788,1263.5669663162,544.3784550723,296347.902346864,21.0240421776,7.9639011648,63.423721763,1199.48858019,1148.8039722221,1319750.56659325,1.1374491309,1.4590871433,2.1289352917,0.0093310103,0.0713520253,0.0050911115,0.0256519613,0.0232749015,0.000541721,-9.81366383712157E-07,0.1137085482,0.0129296342,-0.0002623509,0.0642203391,0.0041242521,6.9984943311,3.1779322288,10.0992532506
The Night We Met (feat Phoebe Bridgers) - Lord Huron.mp3,relax,86.1328125,108355,1274.7647058824,0.2536656385,0.2936451624,0.0862274814,0.43046639,0.2761073844,0.0762352877,0.2381893454,0.1630925169,0.0265991691,6.9508960179,41.9551342813,1760.2332925649,-7.6723984695,59.1974056424,3504.3328347916,0.0105342725,1.6697442113,2.7880457312,0.1624446213,0.059421476,0.0035309116,1124.4697112217,375.2061871245,140779.682856467,1509.0507245933,283.0484452736,80116.4223717981,24.1265052306,6.6442929453,44.1466287427,1965.9756120144,948.1483837401,898985.357589056,1.5033331186,1.8530120071,3.4336534984,-0.0309535867,0.1043721581,0.0108935474,0.0495410837,0.0273085766,0.0007457584,-4.43856333731674E-06,0.1602869928,0.0256919209,-2.71753615379566E-05,0.0325346105,0.001058501,6.5178412698,4.2712543272,18.2436135278
The Spark - Bonus Track - Joshua Hyslop.mp3,relax,99.3840144231,122071,1284.9578947369,0.3244509745,0.3054982118,0.0933291574,0.3609774459,0.2955605083,0.087356014,0.2175090715,0.1897976216,0.0360231372,0.7599745218,5.5604394238,30.9184865858,-8.3816324374,82.942776928,6879.504244523,0.014090469,2.784047381,7.7509198199,0.0476274863,0.0310913175,0.00096667,1313.8069381302,745.9086421261,556379.702398379,2018.764753722,668.4488326525,446823.841874424,23.6227311217,6.4493312874,41.5938740549,2875.0242817882,2047.4383918409,4192003.96838386,0.4228479388,0.6762191215,0.4572723003,0.01773506,0.1133884816,0.0128569478,0.0372932363,0.0278806197,0.000777329,-4.71138896784851E-08,0.0471251719,0.002220782,3.80111123376992E-06,0.0183813721,0.0003378748,5.7051428571,2.9443424389,8.6691523977
The Swimmer - Max Richter.mp3,relax,143.5546875,178194,1536.1551724138,0.3315225164,0.2874385659,0.0826209292,0.3295241734,0.2831301986,0.0801627094,0.2028010836,0.2054386863,0.0422050538,0.11109495,0.6595358087,0.434987483,-8.0628373991,96.9212155853,9393.7220305301,0.012427172,0.8950686462,0.8011478813,0.0196499936,0.009489662,9.00536906556226E-05,929.6013646359,285.8111242628,81687.998752377,1282.0054220005,214.0745167341,45827.8987149196,24.8135939306,6.2747911581,39.3730040776,1887.7219185372,679.4364812907,461633.932108658,0.2035095501,0.2497132841,0.0623567243,-0.0135175173,0.1226363795,0.0150396816,0.0446008263,0.0214319594,0.0004593289,-7.3780051934591E-07,0.0206621774,0.0004269256,-4.69337010144955E-07,0.0023113796,5.34247601535753E-06,2.4311292517,1.0336427427,1.0684173196
There Will Be Time - Mumford & Sons.mp3,relax,161.4990234375,200951,1330.8013245033,0.3653879468,0.3176090693,0.1008755209,0.3127749506,0.2921107095,0.0853286666,0.1943143086,0.2134836827,0.0455752828,1.7394322792,12.1095040342,146.6400879534,-3.0504052238,81.6946977722,6674.0236440873,0.0116839072,2.018199833,4.0731305658,0.0790850595,0.0336211137,0.0011303794,995.0074242019,701.7618796766,492469.735767164,1514.118833656,794.1245020692,630633.724786682,22.7957857756,5.5543563693,30.8508746771,1872.9761743693,1666.7944568311,2778203.76132272,0.650653679,0.8159456699,0.6657673362,0.0057333977,0.1151685038,0.0132637843,0.0320701009,0.0288308103,0.0008312156,1.17039769520488E-06,0.0794959217,0.0063196016,6.79915274304221E-06,0.0194111113,0.0003767912,11.8166349206,4.8555079437,23.5759573909
7 Minutes - Dean Lewis.mp3,sad,103.359375,128423,1259.0490196079,0.2759484328,0.2949460999,0.0869932018,0.4651900338,0.2714124857,0.0736647374,0.2505763958,0.1433345848,0.0205448032,2.2255188162,14.2558553258,203.22941107,-6.0430289065,55.4954634424,3079.746462687,0.0081709922,2.8165260383,7.9328189245,0.0910250172,0.0391444154,0.0015322854,1823.5110624194,974.6243209229,949892.566934434,2172.747733316,610.3730717194,372555.286680163,22.2375970368,6.4745771034,41.9201486676,3759.3606009941,2092.5441611135,4378741.06621022,0.9484286905,1.1747312671,1.3799935499,-0.0081479377,0.0766823315,0.00588018,0.0745082418,0.0576126584,0.0033192184,-1.79903707930862E-07,0.0790626779,0.0062509072,5.33163547515869E-05,0.0404634215,0.0016372886,2.6145668934,1.4029426654,1.9682481225
a lot - 21 Savage.mp3,sad,143.5546875,183923,1277.2430555556,0.5004587129,0.2979350379,0.0887652868,0.5015134234,0.3052826419,0.0931974914,0.252258347,0.1403533388,0.0196990597,24.9589714631,233.6500337907,54592.3382903905,6.0679326248,43.3483414674,1879.0787079763,0.0119421225,4.1724188972,17.4090794535,0.2875895798,0.1558149904,0.0242783129,1796.7428161528,822.5793586284,676636.80124147,2309.9554458165,600.1837994382,360220.593108079,20.7627162168,7.1862885886,51.6427436792,4089.4252718049,2083.6409199038,4341559.48309769,2.38301084,3.1190877882,9.7287086303,0.0203915885,0.0778736246,0.0060643014,0.0421690572,0.0512231431,0.0026238104,1.28453084471403E-05,0.2568060458,0.0659493506,0.0010920039,0.1543794125,0.0238330048,4.1064489796,1.9118819829,3.6552927164
Again - Acoustic Version - LAOISE.mp3,sad,92.28515625,115736,1361.6,0.2382420266,0.3015199591,0.0909142857,0.3588294448,0.2850375865,0.0812464257,0.2281243014,0.1768972482,0.0312926364,3.3271084541,31.7612176389,1008.7749459042,-11.3407436791,67.9681061645,4619.6634555854,0.0053183296,3.0818952077,9.4980780714,0.1019635275,0.0628856495,0.0039546047,1644.1441976072,1219.5391442756,1487275.72442039,2098.3615597442,839.7538298319,705186.494717334,24.7386760743,5.8894306331,34.6853931817,3214.9805594524,2559.8151901895,6552653.80792486,0.793497698,1.0555091976,1.1140996662,-0.0213881221,0.1130680985,0.0127843949,0.0619512505,0.0803254431,0.0064521768,-1.03638458313071E-05,0.1114876866,0.0124295047,-3.42813073075376E-05,0.0261038989,0.0006814135,5.4717823129,3.1377821153,9.845676603
Almost (Sweet Music) - Hozier.mp3,sad,123.046875,149928,1249.4,0.4067439356,0.3109544045,0.0966926417,0.4813124467,0.2858357778,0.0817020919,0.2566426986,0.1321660266,0.0174678586,11.2657286536,108.8343040051,11844.9057282703,2.3081519403,48.3630061021,2338.9803592341,0.0115917696,3.6151526553,13.069328721,0.1871105283,0.1200590506,0.0144141763,1755.4172437445,895.2626902944,801495.284633175,1981.768695516,588.7009423781,346568.799556895,21.6622226555,7.7321998384,59.7869143411,3593.2949385038,1852.0937928665,3430251.41757474,1.9796207966,2.6483914309,7.0139771712,0.0190953082,0.0758232656,0.0057491676,0.0754071404,0.0567400649,0.003219435,4.81576125821448E-06,0.143632099,0.0206301808,0.0002203175,0.1215126738,0.0147653297,3.2786575964,1.8222649974,3.3206497207
Anxiety (with Selena Gomez) - Julia Michaels.mp3,sad,143.5546875,175484,1262.4748201439,0.31790132,0.3175927147,0.1008651324,0.4298277919,0.2957733431,0.0874818705,0.2482209318,0.1473760575,0.0217197023,9.7970123074,79.9656481971,6394.5048915878,-3.5734126046,46.1012263235,2125.3230685343,0.0135549086,4.5598269597,20.7920219025,0.1848418266,0.0991705209,0.0098347915,2223.9523386044,1008.1670782738,1016400.8577151,2391.7664463311,437.7164364223,191595.678714203,22.4276549457,6.9594279678,48.4336376385,4502.6019400487,1868.1396925191,3489945.91076522,1.8220203851,2.5020207898,6.2601080323,0.017633838,0.0888817154,0.0078999593,0.0885484064,0.0807436545,0.0065195377,1.42201442940859E-05,0.1620834768,0.0262710527,-7.21064716344699E-05,0.096598357,0.0093312431,3.0174331066,1.6511734894,2.726373892
bad idea - Ariana Grande.mp3,sad,135.9991776316,176580,1288.9051094891,0.4038311774,0.3368236193,0.1134501505,0.4668142215,0.3177569829,0.1009695002,0.2457797976,0.1514121014,0.0229256244,27.2721413035,315.9022271784,99794.2171362577,1.9367510092,44.9405064743,2019.6491221701,0.013753306,3.872802424,14.9985986157,0.2811150253,0.1915465444,0.0366900787,1976.9973096319,906.5713884584,821871.682371447,2441.2550091959,722.2884674079,521700.630150389,21.6489000766,6.8653355554,47.1328322881,4555.1182891562,2260.9626084242,5111951.91669242,1.9613816971,2.6100287476,6.8122500635,0.0109933624,0.0865422927,0.0074895684,0.0640891816,0.0621569704,0.003863489,0.000019155,0.2817458212,0.0793807134,2.61074219451984E-05,0.1564739496,0.024484098,2.1873197279,1.2515663254,1.566418267
